,Never,Rarely,Sometimes,Frequently,Always,Always-Freq,Never-Rare-Some,Per of Cases,Per of Deaths
1807,0.029,0.024,0.038,0.206,0.703,0.909,0.091,0.001820287936455,3.9400171784749E-05
1808,0.012,0.046,0.092,0.256,0.594,0.85,0.15,0.001953125,5.99118098159509E-05
1809,0.048,0.045,0.015,0.156,0.735,0.891,0.108,0.004427309509183,6.35498972609994E-05
1810,0.017,0.024,0.102,0.084,0.773,0.857,0.143,0.00157793377648,4.96987016214201E-05
1811,0.014,0.004,0.029,0.104,0.848,0.952,0.047,0.008728410218463,0.000723163081684
1812,0.001,0.062,0.015,0.118,0.803,0.921,0.078,0.00191252810996,0
1813,0.057,0.053,0.034,0.112,0.744,0.856,0.144,0.002333748725501,0
1814,0.007,0.009,0.031,0.099,0.854,0.953,0.047,0.015308376781842,0.000550612131141
1815,0.018,0.014,0.04,0.161,0.766,0.927,0.072,0.009304431687315,0.000675953682478
1816,0.05,0.05,0.057,0.107,0.736,0.843,0.157,0.001708011386743,0
1817,0.026,0.027,0.117,0.097,0.733,0.83,0.17,0.000999560193515,1.99912038702971E-05
1818,0.078,0.015,0.06,0.118,0.729,0.847,0.153,0.005282580596819,0.000374651106157
1819,0.001,0.017,0.015,0.187,0.781,0.968,0.033,0.004748603351955,0.000104748603352
1820,0.022,0.014,0.03,0.146,0.788,0.934,0.066,0.006124438416547,0.000105959142155
1821,0.042,0.024,0.053,0.229,0.653,0.882,0.119,0.001585144927536,0
1822,0.015,0.026,0.042,0.158,0.758,0.916,0.083,0.003913958153264,4.8924476915801E-05
1823,0.008,0.058,0.038,0.116,0.78,0.896,0.104,0.00118360434838,9.10464883369449E-06
1824,0.035,0.034,0.058,0.141,0.732,0.873,0.127,0.024160290448505,0.002195005045113
1825,0.069,0.036,0.02,0.11,0.765,0.875,0.125,0.001292972315181,0
1826,0.011,0.034,0.009,0.111,0.835,0.946,0.054,0.002638522427441,6.35788536732683E-05
1827,0.003,0.015,0.043,0.107,0.832,0.939,0.061,0.005624392100478,8.4577324819216E-05
1828,0.018,0.012,0.056,0.129,0.785,0.914,0.086,0.006394165307306,0.000358601722906
1829,0.102,0.005,0.054,0.09,0.749,0.839,0.161,0.003149062392068,0.000101582657809
1830,0.017,0.018,0.043,0.142,0.779,0.921,0.078,0.031889037263694,0.001994216330465
1831,0.02,0.016,0.04,0.121,0.803,0.924,0.076,0.017709150700004,0.001529435023878
1832,0.001,0.028,0.037,0.204,0.73,0.934,0.066,0.006899814125506,0.00032492199483
1833,0.016,0.025,0.033,0.153,0.774,0.927,0.074,0.009100410633618,0.000481040446755
1834,0.019,0.008,0.054,0.163,0.756,0.919,0.081,0.007550029531321,0.000410398499114
1835,0.001,0.012,0.031,0.107,0.849,0.956,0.044,0.003179172322071,0.000236843783306
1836,0.023,0.008,0.042,0.18,0.746,0.926,0.073,0.028843456123032,0.001049514210007
1837,0.001,0.033,0.059,0.213,0.693,0.906,0.093,0.007310666137986,0.001016058683584
1838,0.017,0.003,0.094,0.119,0.766,0.885,0.114,0.002083262183669,0
1839,0.032,0.065,0.027,0.096,0.779,0.875,0.124,0.00188257442052,0.000100852201099
1840,0.003,0.018,0.022,0.105,0.852,0.957,0.043,0.014493490642799,0.000620423108218
1841,0.022,0.023,0.068,0.136,0.751,0.887,0.113,0.030186018817512,0.002639474181603
1842,0.018,0.018,0.073,0.14,0.751,0.891,0.109,0.004624670791487,0.000245725014807
1843,0.033,0.015,0.046,0.178,0.728,0.906,0.094,0.03096548725908,0.001877587195443
1844,0.011,0.018,0.054,0.195,0.722,0.917,0.083,0.04260426226791,0.001442651532127
1845,0.027,0.029,0.095,0.149,0.701,0.85,0.151,0.002422498607759,3.71264154445888E-05
1846,0.02,0.012,0.062,0.156,0.751,0.907,0.094,0.003158403048773,2.17520871127585E-05
1847,0.04,0.007,0.051,0.06,0.841,0.901,0.098,0.00664524562296,0.000238250085319
1848,0.007,0.02,0.04,0.108,0.825,0.933,0.067,0.002193619149005,0
1849,0.01,0.009,0.071,0.239,0.67,0.909,0.09,0.001235469197507,0
1850,0.001,0.012,0.042,0.082,0.864,0.946,0.055,0.002498824082785,0
1851,0.036,0.031,0.057,0.201,0.674,0.875,0.124,0.003040501577915,0.000304050157792
1852,0.04,0.019,0.053,0.106,0.782,0.888,0.112,0.029324103126031,0.001384260202993
1853,0.024,0.03,0.043,0.085,0.817,0.902,0.097,0.019660091207975,0.000424223141372
1854,0.019,0.011,0.018,0.114,0.839,0.953,0.048,0.003900172188453,0.000394166338195
1855,0.012,0.01,0.046,0.098,0.833,0.931,0.068,0.002250929731846,1.95733020160501E-05
1856,0.014,0.023,0.045,0.1,0.818,0.918,0.082,0.011409392193633,0.000275942851672
1857,0.026,0.018,0.104,0.13,0.723,0.853,0.148,0.00469160515451,0.000484799199299
1858,0.026,0.027,0.135,0.138,0.673,0.811,0.188,0.00416639435331,0.000179726815241
1859,0.001,0.016,0.061,0.132,0.789,0.921,0.078,0.002724704730977,1.11212437999066E-05
1860,0.025,0.018,0.044,0.115,0.798,0.913,0.087,0.037181164767971,0.001630997637224
1861,0.001,0.024,0.008,0.107,0.861,0.968,0.033,0.002809904914825,7.52653102185203E-05
1862,0,0.006,0.023,0.087,0.884,0.971,0.029,0.002207682735921,0.000240838116646
1863,0.04,0.073,0.126,0.175,0.586,0.761,0.239,0.012913768590458,0.000241875062681
1864,0.027,0.023,0.103,0.272,0.575,0.847,0.153,0.00706723204523,5.33376003413606E-05
1865,0.153,0.067,0.067,0.21,0.504,0.714,0.287,0.006015982760169,0
1866,0.053,0.062,0.08,0.163,0.641,0.804,0.195,0.012312852818457,8.18129755379203E-05
1867,0.149,0.026,0.083,0.287,0.455,0.742,0.258,0.00437451751645,3.67606513987428E-05
1868,0.096,0.01,0.212,0.173,0.509,0.682,0.318,0.004613544455203,0
1869,0.037,0.08,0.041,0.219,0.623,0.842,0.158,0.007213686853641,4.2558624505256E-05
1870,0.1,0.04,0.064,0.214,0.582,0.796,0.204,0.012930806987914,0.000263894020162
1871,0.073,0.023,0.076,0.104,0.724,0.828,0.172,0.017633396491657,0.000213923354318
1872,0.024,0.018,0.036,0.248,0.673,0.921,0.078,0.008332166363254,0.000119030948046
1873,0.009,0.023,0.044,0.23,0.693,0.923,0.076,0.006344016447734,0.000214402487069
1874,0.091,0.056,0.124,0.189,0.54,0.729,0.271,0.017129911034978,0.000287340443167
1875,0.04,0.022,0.092,0.27,0.576,0.846,0.154,0.010972358895465,0.00020789732644
1876,0.028,0.031,0.072,0.199,0.67,0.869,0.131,0.013422083769379,0.000109518362579
1877,0.091,0.025,0.121,0.188,0.575,0.763,0.237,0.005705346461765,0.00018404343425
1878,0.01,0.067,0.167,0.197,0.56,0.757,0.244,0.004116707209995,5.75763246153182E-05
1879,0.06,0.035,0.199,0.179,0.527,0.706,0.294,0.008095912227924,8.84799150592815E-05
1880,0.035,0.07,0.13,0.214,0.551,0.765,0.235,0.011801868994867,0.00015042212208
1881,0.007,0.025,0.063,0.139,0.766,0.905,0.095,0.01638243588022,0.000671411306566
1882,0.085,0.109,0.101,0.147,0.557,0.704,0.295,0.008213337061373,0.000104851111422
1883,0.044,0.011,0.152,0.296,0.497,0.793,0.207,0.009036792655813,7.17205766334361E-05
1884,0.099,0.091,0.095,0.169,0.546,0.715,0.285,0.005164277446354,0
1885,0.062,0.121,0.094,0.151,0.573,0.724,0.277,0.010199393549573,0.000142934444138
1886,0.179,0.043,0.113,0.155,0.511,0.666,0.335,0.01479066080565,0.000828709375225
1887,0.034,0.068,0.212,0.215,0.47,0.685,0.314,0.006128902769755,9.79057950440087E-05
1888,0.028,0.047,0.1,0.175,0.649,0.824,0.175,0.008029590860454,0.000149027298821
1889,0.157,0.021,0.131,0.167,0.524,0.691,0.309,0.0025213413536,0
1890,0.028,0.005,0.102,0.194,0.671,0.865,0.135,0.005323029533357,2.70204544840444E-05
1891,0.058,0.085,0.169,0.134,0.554,0.688,0.312,0.00975484610015,0.000101426534375
1892,0.074,0.067,0.037,0.14,0.681,0.821,0.178,0.008425523969565,7.00182047332306E-05
1893,0.068,0.044,0.143,0.126,0.62,0.746,0.255,0.032753953797178,0.000715003149419
1894,0.017,0.014,0.033,0.104,0.832,0.936,0.064,0.018181082964216,0.00024262180859
1895,0.021,0.037,0.055,0.184,0.703,0.887,0.113,0.011151694124961,0.000213708423998
1896,0.02,0.022,0.068,0.183,0.706,0.889,0.11,0.012772858656273,0.000125557488327
1897,0.038,0.03,0.061,0.127,0.745,0.872,0.129,0.01110712491928,0.000358757264835
1898,0.038,0.079,0.054,0.197,0.632,0.829,0.171,0.01333458038828,0.000164789403596
1899,0.008,0.022,0.19,0.21,0.57,0.78,0.22,0.003719079743989,0.000172980453209
1900,0.095,0.072,0.096,0.236,0.502,0.738,0.263,0.003080203767326,0
1901,0.042,0.033,0.082,0.107,0.736,0.843,0.157,0.01925781314627,0.000413612825306
1902,0.072,0.061,0.127,0.24,0.501,0.741,0.26,0.01447624471973,0.000142389292325
1903,0.04,0.055,0.117,0.199,0.588,0.787,0.212,0.009618857204556,0.000273654346636
1904,0.014,0.007,0.068,0.2,0.711,0.911,0.089,0.012437512497501,0.000119976004799
1905,0.031,0.069,0.06,0.129,0.711,0.84,0.16,0.008258810378302,0.000264752603401
1906,0.077,0.039,0.03,0.188,0.666,0.854,0.146,0.004733860744259,9.62819134425598E-05
1907,0.014,0.028,0.042,0.201,0.715,0.916,0.084,0.011625233143412,0.000459899333146
1908,0.02,0.007,0.06,0.217,0.696,0.913,0.087,0.011699117286819,0.000464585885036
1909,0.009,0.047,0.092,0.236,0.616,0.852,0.148,0.012057790491364,0.000144838324221
1910,0.133,0.03,0.08,0.259,0.498,0.757,0.243,0.007494429815678,0
1911,0.08,0.051,0.106,0.219,0.544,0.763,0.237,0.009185615436234,9.35062649197496E-05
1912,0.077,0.065,0.067,0.176,0.616,0.792,0.209,0.008989940370522,6.82780281305476E-05
1913,0.032,0.022,0.113,0.151,0.682,0.833,0.167,0.014330822254812,0.000210185393071
1914,0.064,0.051,0.208,0.233,0.445,0.678,0.323,0.006051597834165,0.000318505149167
1915,0.066,0.102,0.081,0.115,0.636,0.751,0.249,0.019067968079768,0.000161867301186
1916,0.109,0.041,0.112,0.228,0.51,0.738,0.262,0.009490786251765,0.000196607624801
1917,0.029,0.09,0.084,0.234,0.563,0.797,0.203,0.008465817375248,3.48387546306511E-05
1918,0.075,0.114,0.105,0.143,0.563,0.706,0.294,0.013003759069849,0.000196695515342
1919,0.153,0.039,0.085,0.182,0.541,0.723,0.277,0.012382174131296,5.57755591499805E-05
1920,0.016,0.034,0.08,0.178,0.692,0.87,0.13,0.00174672489083,0
1921,0.084,0.089,0.071,0.15,0.605,0.755,0.244,0.010650623885918,0.000267379679144
1922,0.029,0.037,0.075,0.166,0.694,0.86,0.141,0.018623756705057,0.00019363159203
1923,0.096,0.035,0.146,0.154,0.569,0.723,0.277,0.005012028869286,0.000133654103181
1924,0.027,0.056,0.078,0.184,0.655,0.839,0.161,0.021528723365105,0.00047841607478
1925,0.039,0.105,0.041,0.237,0.578,0.815,0.185,0.008802537668517,0.000198255352895
1926,0.044,0.032,0.038,0.212,0.673,0.885,0.114,0.01075314428726,0.000116651466627
1927,0.019,0.032,0.032,0.25,0.667,0.917,0.083,0.009903059200846,8.10327841585172E-05
1928,0.017,0.003,0.067,0.201,0.712,0.913,0.087,0.014063542575579,0.000821228763537
1929,0.039,0.039,0.159,0.254,0.509,0.763,0.237,0.004632763794724,5.05208701714678E-05
1930,0.01,0.02,0.028,0.142,0.801,0.943,0.058,0.008607451709367,0.000303079285541
1931,0.036,0.057,0.181,0.243,0.482,0.725,0.274,0.004479019330504,7.85792865000786E-05
1932,0.067,0.021,0.11,0.238,0.563,0.801,0.198,0.008813780634793,0.000426878264363
1933,0.05,0.035,0.142,0.169,0.603,0.772,0.227,0.009705042816365,4.75737392959087E-05
1934,0.036,0.014,0.154,0.299,0.498,0.797,0.204,0.004828047240585,0.00014855529971
1935,0.01,0.008,0.07,0.166,0.746,0.912,0.088,0.004836667510762,5.06457330969866E-05
1936,0.034,0.065,0.085,0.204,0.612,0.816,0.184,0.009621449358754,6.08602317115004E-05
1937,0.018,0.115,0.105,0.263,0.499,0.762,0.238,0.006562439683459,0.000241266164833
1938,0.066,0.078,0.105,0.138,0.613,0.751,0.249,0.014262147883648,0.000250579465013
1939,0.05,0.039,0.145,0.153,0.612,0.765,0.234,0.010662740636642,0.000178455910237
1940,0.062,0.031,0.116,0.165,0.626,0.791,0.209,0.01995023923445,0.00039043062201
1941,0.125,0.094,0.124,0.111,0.546,0.657,0.343,0.005065377431052,3.29634106142182E-05
1942,0.086,0.065,0.131,0.175,0.542,0.717,0.282,0.014096897697202,0.000351894600529
1943,0.045,0.17,0.098,0.156,0.532,0.688,0.313,0.009756970863358,0.000208864819705
1944,0.006,0.005,0.084,0.197,0.708,0.905,0.095,0.022304072027829,0.000188884166785
1945,0.137,0.029,0.178,0.199,0.458,0.657,0.344,0.007839646210838,5.74333055739023E-05
1946,0.029,0.083,0.097,0.217,0.574,0.791,0.209,0.014075088367354,0.000175142502309
1947,0.015,0.034,0.116,0.247,0.588,0.835,0.165,0.005615143339694,6.58024610120418E-05
1948,0.019,0.041,0.1,0.382,0.458,0.84,0.16,0.011980552498503,9.75161249878105E-05
1949,0.079,0.061,0.086,0.247,0.528,0.775,0.226,0.007217433956976,0.000140144348679
1950,0.025,0.013,0.047,0.224,0.691,0.915,0.085,0.003548058746546,2.90824487421841E-05
1951,0.054,0.016,0.103,0.301,0.527,0.828,0.173,0.022410358565737,0.000249003984064
1952,0.06,0.045,0.067,0.213,0.615,0.828,0.172,0.011515098453675,0.000170933756916
1953,0.042,0.031,0.137,0.159,0.631,0.79,0.21,0.016324239362299,0.000898169978668
1954,0.015,0.02,0.07,0.168,0.727,0.895,0.105,0.009927493409105,0.000118730554499
1955,0.027,0.024,0.105,0.158,0.686,0.844,0.156,0.012112918757286,0.000304090010643
1956,0.113,0.053,0.057,0.301,0.476,0.777,0.223,0.010189982728843,0.000259067357513
1957,0.062,0.01,0.072,0.363,0.493,0.856,0.144,0.004468020720224,0
1958,0.017,0.018,0.09,0.132,0.744,0.876,0.125,0.018671171354086,0.000300492970901
1959,0.046,0.071,0.164,0.208,0.511,0.719,0.281,0.010656025258727,0.000146173185991
1960,0.013,0.067,0.081,0.248,0.59,0.838,0.161,0.016894658989499,0.000415642840552
1961,0.073,0.027,0.08,0.199,0.621,0.82,0.18,0.012902540685481,0.000159290625747
1962,0.028,0.019,0.063,0.224,0.665,0.889,0.11,0.00398472521999,0
1963,0.219,0.166,0.189,0.233,0.193,0.426,0.574,0.000902527075812,0
1964,0.111,0.079,0.137,0.248,0.425,0.673,0.327,0.003072491598656,0
1965,0.289,0.194,0.118,0.195,0.204,0.399,0.601,0.013612412177986,0.000146370023419
1966,0.2,0.201,0.137,0.244,0.218,0.462,0.538,0.002155172413793,0
1967,0.206,0.119,0.142,0.259,0.274,0.533,0.467,0.002706144539955,0
1968,0.188,0.141,0.146,0.262,0.263,0.525,0.475,0.001984126984127,0
1969,0.191,0.147,0.151,0.258,0.253,0.511,0.489,0.008983451536643,0
1970,0.172,0.233,0.091,0.297,0.207,0.504,0.496,0.009871792190408,4.18296279254596E-05
1971,0.09,0.113,0.142,0.233,0.423,0.656,0.345,0.016034256251271,0.000417759161843
1972,0.146,0.272,0.165,0.222,0.195,0.417,0.583,0.008240297713982,0
1973,0.151,0.077,0.227,0.277,0.267,0.544,0.455,0.002257799671593,0
1974,0.186,0.168,0.163,0.255,0.227,0.482,0.517,0.000441696113074,0
1975,0.195,0.189,0.125,0.252,0.239,0.491,0.509,0.006555153707052,0
1976,0.269,0.159,0.117,0.209,0.246,0.455,0.545,0.005684302579799,0
1977,0.16,0.221,0.094,0.302,0.222,0.524,0.475,0.004628201172478,0.000308546744832
1978,0.265,0.081,0.081,0.27,0.304,0.574,0.427,0.005295950155763,0
1979,0.187,0.206,0.149,0.256,0.203,0.459,0.542,0.002271436683702,0
1980,0.097,0.122,0.222,0.253,0.305,0.558,0.441,0.008984751839426,5.75945630732459E-05
1981,0.177,0.233,0.125,0.275,0.19,0.465,0.535,0.001759014951627,0
1982,0.162,0.054,0.197,0.217,0.37,0.587,0.413,0.01299865531152,0
1983,0.218,0.207,0.15,0.232,0.193,0.425,0.575,0.002400960384154,0
1984,0.193,0.206,0.074,0.301,0.226,0.527,0.473,0.004435483870968,0
1985,0.115,0.07,0.193,0.307,0.315,0.622,0.378,0.003460207612457,0
1986,0.172,0.156,0.104,0.295,0.272,0.567,0.432,0.002162162162162,0
1987,0.206,0.132,0.124,0.263,0.275,0.538,0.462,0.002436901653612,0.000174064403829
1988,0.169,0.128,0.136,0.275,0.291,0.566,0.433,0.007609130957149,0.000400480576692
1989,0.19,0.182,0.142,0.253,0.232,0.485,0.514,0.005191693290735,6.65601703940362E-05
1990,0.189,0.185,0.107,0.273,0.246,0.519,0.481,0.003915343915344,0
1991,0.189,0.197,0.111,0.266,0.237,0.503,0.497,0.002809331867595,0
1992,0.172,0.235,0.096,0.293,0.205,0.498,0.503,0.008544828465757,9.56510649151894E-05
1993,0.192,0.16,0.134,0.258,0.256,0.514,0.486,0.010715979137032,9.48316737790422E-05
1994,0.133,0.183,0.193,0.218,0.274,0.492,0.509,0.0059048280653,0
1995,0.181,0.217,0.102,0.28,0.221,0.501,0.5,0.003062787136294,0
1996,0.08,0.216,0.202,0.256,0.247,0.503,0.498,0.003970004411116,0
1997,0.253,0.136,0.12,0.246,0.246,0.492,0.509,0.002767295597484,0
1998,0.242,0.25,0.138,0.175,0.195,0.37,0.63,0.003472523656567,0.000173626182828
1999,0.073,0.114,0.223,0.236,0.354,0.59,0.41,0.004982752012265,0
2000,0.193,0.13,0.141,0.262,0.274,0.536,0.464,0.003867640739149,0
2001,0.155,0.174,0.189,0.116,0.366,0.482,0.518,0.005625270445695,0
2002,0.248,0.154,0.135,0.235,0.228,0.463,0.537,0.002257336343115,0
2003,0.081,0.163,0.249,0.251,0.257,0.508,0.493,0.002052334530528,0
2004,0.203,0.186,0.091,0.285,0.235,0.52,0.48,0.003802281368821,0
2005,0.157,0.228,0.108,0.295,0.211,0.506,0.493,0.01371158392435,0
2006,0.217,0.179,0.142,0.246,0.215,0.461,0.538,0.004,0
2007,0.207,0.205,0.129,0.24,0.219,0.459,0.541,0.005938581726952,9.52713646035123E-05
2008,0.172,0.061,0.302,0.182,0.283,0.465,0.535,0.005291005291005,0
2009,0.202,0.053,0.076,0.314,0.354,0.668,0.331,0.005264683153014,9.65996908809892E-05
2010,0.263,0.232,0.127,0.198,0.18,0.378,0.622,0.002740977615349,0
2011,0.144,0.115,0.205,0.233,0.303,0.536,0.464,0.005226480836237,0
2012,0.087,0.181,0.208,0.253,0.271,0.524,0.476,0.00920966074617,0
2013,0.195,0.138,0.127,0.263,0.276,0.539,0.46,0.002601972176638,1.47839328218093E-05
2014,0.254,0.163,0.083,0.275,0.226,0.501,0.5,0.003912363067293,0
2015,0.186,0.182,0.155,0.254,0.223,0.477,0.523,0.006092207826758,5.32070552555269E-05
2016,0.074,0.116,0.149,0.222,0.439,0.661,0.339,0.001913495559246,7.22073795941945E-05
2017,0.085,0.104,0.114,0.382,0.314,0.696,0.303,0.006204140653242,0.000410352610136
2018,0.068,0.035,0.268,0.19,0.438,0.628,0.371,0.002374541919079,5.60915413955576E-05
2019,0.144,0.008,0.099,0.257,0.492,0.749,0.251,0.00552236196666,0.000462767762569
2020,0.071,0.115,0.164,0.236,0.413,0.649,0.35,0.005235201371562,1.53076063495951E-05
2021,0.131,0.089,0.153,0.342,0.285,0.627,0.373,0.004555808656036,0.000109514631155
2022,0.082,0.086,0.118,0.25,0.464,0.714,0.286,0.008790257588873,0.000388024952989
2023,0.177,0.177,0.101,0.128,0.417,0.545,0.455,0.002601768281451,2.30244980659422E-05
2024,0.047,0.072,0.106,0.244,0.531,0.775,0.225,0.006921860236888,0.000153993119901
2025,0.147,0.261,0.052,0.15,0.39,0.54,0.46,0.003975626068217,0.000185776919076
2026,0.084,0.051,0.274,0.269,0.321,0.59,0.409,0.002623119454803,2.57168574000257E-05
2027,0.066,0.027,0.19,0.247,0.471,0.718,0.283,0.007957757508409,9.69548712364729E-05
2028,0.082,0.069,0.074,0.192,0.584,0.776,0.225,0.003977173639235,4.8443040672777E-05
2029,0.171,0.198,0.071,0.105,0.455,0.56,0.44,0.003431185665269,0.000142966069386
2030,0.098,0.08,0.115,0.156,0.551,0.707,0.293,0.015370572126851,0.000588910809458
2031,0.077,0.194,0.294,0.178,0.258,0.436,0.565,0.005054644808743,0.00016393442623
2032,0.101,0.107,0.126,0.184,0.482,0.666,0.334,0.003952378657155,0.000120499349304
2033,0.042,0.052,0.084,0.213,0.609,0.822,0.178,0.010135441496528,0.000384592963001
2034,0.216,0.084,0.15,0.28,0.271,0.551,0.45,0.006123686733316,0.000528241347602
2035,0.052,0.114,0.152,0.221,0.462,0.683,0.318,0.003386982434952,0.000105022711161
2036,0.018,0.081,0.084,0.177,0.64,0.817,0.183,0.005641155576378,8.60515257413578E-05
2037,0.078,0.022,0.091,0.179,0.63,0.809,0.191,0.006826811730805,0.000363558021167
2038,0.1,0.095,0.135,0.142,0.527,0.669,0.33,0.007793163846828,0.000139616941881
2039,0.157,0.055,0.328,0.158,0.302,0.46,0.54,0.00319018404908,0
2040,0.042,0.054,0.09,0.198,0.617,0.815,0.186,0.012874063228115,0.000389593819964
2041,0.029,0.046,0.318,0.272,0.335,0.607,0.393,0.003275886625837,2.37383088828752E-05
2042,0.074,0.082,0.203,0.178,0.463,0.641,0.359,0.001939929092247,3.3447053314603E-05
2043,0.03,0.057,0.064,0.218,0.631,0.849,0.151,0.005574005061453,0.00045916133648
2044,0.041,0.082,0.095,0.264,0.519,0.783,0.218,0.00365224906326,6.51130303012366E-05
2045,0.101,0.162,0.137,0.181,0.419,0.6,0.4,0.002829581993569,0.000154340836013
2046,0.069,0.056,0.102,0.224,0.549,0.773,0.227,0.011068255465318,0.000300927370078
2047,0.076,0.127,0.122,0.302,0.373,0.675,0.325,0.00407743161395,2.63911431323648E-05
2048,0.149,0.121,0.134,0.227,0.368,0.595,0.404,0.004782400765184,0.000382592061215
2049,0.107,0.141,0.153,0.233,0.365,0.598,0.401,0.00126329787234,6.64893617021277E-05
2050,0.038,0.111,0.189,0.197,0.465,0.662,0.338,0.003850996074946,3.70288084129453E-05
2051,0.157,0.144,0.068,0.162,0.468,0.63,0.369,0.002803456824448,2.31690646648595E-05
2052,0.169,0.137,0.21,0.104,0.38,0.484,0.516,0.003750353806963,0.000318426266629
2053,0.05,0.087,0.134,0.271,0.457,0.728,0.271,0.007256596906278,0.000136487716106
2054,0.191,0.064,0.204,0.172,0.369,0.541,0.459,0.006315861737548,6.86506710603096E-05
2055,0.166,0.141,0.247,0.105,0.341,0.446,0.554,0.002005368216456,0
2056,0.076,0.142,0.152,0.209,0.42,0.629,0.37,0.003107539226942,4.59242250287026E-05
2057,0.138,0.1,0.065,0.17,0.526,0.696,0.303,0.002519174609287,3.20913962966529E-05
2058,0.067,0.039,0.104,0.246,0.544,0.79,0.21,0.004449291545912,0.00014773038336
2059,0.089,0.097,0.185,0.23,0.399,0.629,0.371,0.003548425071053,0
2060,0.056,0.102,0.176,0.127,0.539,0.666,0.334,0.006185613642275,0.00023181915844
2061,0.136,0.117,0.314,0.248,0.186,0.434,0.567,0.002539849360659,2.18952531091259E-05
2062,0.089,0.097,0.099,0.207,0.508,0.715,0.285,0.005151162077635,0.000245293432268
2063,0.078,0.056,0.111,0.189,0.566,0.755,0.245,0.011117129063285,0.000737717930281
2064,0.037,0.087,0.167,0.262,0.447,0.709,0.291,0.007198587109611,0.000223558605889
2065,0.046,0.099,0.099,0.231,0.525,0.756,0.244,0.010420538474657,0.001106334970243
2066,0.084,0.18,0.115,0.159,0.462,0.621,0.379,0.044044674542578,0.000675955939963
2067,0.068,0.077,0.125,0.227,0.503,0.73,0.27,0.004567556440755,0.000183592402613
2068,0.072,0.137,0.182,0.177,0.432,0.609,0.391,0.001004059894355,0
2069,0.102,0.105,0.245,0.314,0.233,0.547,0.452,0.012557077625571,0.000315748566987
2070,0.077,0.07,0.19,0.227,0.436,0.663,0.337,0.007122360660641,0.00033648948003
2071,0.04,0.144,0.139,0.291,0.386,0.677,0.323,0.006518236414238,0.001318295005127
2072,0.041,0.065,0.065,0.222,0.607,0.829,0.171,0.007466799075396,0.000141060435933
2073,0.142,0.114,0.153,0.259,0.332,0.591,0.409,0.001240694789082,0
2074,0.059,0.094,0.075,0.31,0.462,0.772,0.228,0.004472373188406,5.66123188405797E-05
2075,0.136,0.145,0.121,0.182,0.416,0.598,0.402,0.002029809197935,1.1598909702488E-05
2076,0.109,0.176,0.139,0.219,0.357,0.576,0.424,0.001109262340544,0
2077,0.052,0.035,0.084,0.219,0.609,0.828,0.171,0.008537939543492,0.000616903146206
2078,0.095,0.061,0.24,0.314,0.29,0.604,0.396,0.003159811482434,0
2079,0.138,0.149,0.214,0.19,0.309,0.499,0.501,0.002822826147119,5.53495322964521E-05
2080,0.067,0.087,0.092,0.244,0.51,0.754,0.246,0.040166276066168,0.000718476829122
